Gene,Collapsing model,P value,No. with QV,No. without QV,QV carrier median,QV non-carrier median,Effect size,Effect size standard error,Effect size LCI,Effect size UCI
CPEB2,rec,0.0278265172569241,64,254462,-0.249105516001918,0.0000393928820484396,-0.270292800491115,0.122875101478778,-0.511124719252944,-0.0294608817292857
MCAT,rec,0.0277799835260727,16,254510,-0.510412603580408,0.00001969644,-0.540697323960659,0.245727716550384,-1.02231708872653,-0.0590775591947867
PANX2,rec,0.027880675281522,25,254501,-0.3070019,0.00003446877,-0.432293658797886,0.196588809444233,-0.817602477393126,-0.0469848402026461
ZNF677,rec,0.0279216544903539,44,254482,-0.27306675,0.0000393928820484396,-0.325773901458394,0.148186954676121,-0.616216376790031,-0.0353314261267569
RXRB,rec,0.0280005618426364,5,254521,-1.239701,0.00001477233,-0.965866722523602,0.439571584243439,-1.82741529332831,-0.104318151718897
TPD52L3,rec,0.0281969546413125,18,254508,0.4819977,-0.00003939288,0.5084303119673,0.231678854918253,0.0543459409676725,0.962514682966928
PRPSAP2,rec,0.0282750750343848,2,254524,-1.5483685,0.00000984822,-1.52445905871415,0.695001636601749,-2.88664371346554,-0.16227440396277
SLC28A3,rec,0.028314342487927,37,254489,-0.2342827,0.00003446877,-0.354367064927252,0.161596287942833,-0.67109147550105,-0.037642654353454
DNAJB5,rec,0.0284087321892101,1,254525,2.351195,-0.00000492411,2.15409544044895,0.982883579735165,0.227669862131141,4.08052101876677
ABCB8,rec,0.0284644453264835,58,254468,0.25912675,-0.00008863399,0.282777364851665,0.129072714616283,0.0297982897848908,0.53575643991844
PARP9,rec,0.0284552171435515,10,254516,0.81466445,-0.00002954466,0.680993762225065,0.310819074056902,0.0717966743526526,1.29019085009748
CEP162,rec,0.0286196034842563,115,254411,0.1706324,-0.00007386166,0.200648498011403,0.0916747640787868,0.0209684076641706,0.380328588358636
MYO19,rec,0.0285816955612038,253,254273,0.07590906,-0.0000935581,0.135347605346452,0.061824554730323,0.014173128474333,0.25652208221857
PCSK1N,rec,0.0287237390617299,169,254357,0.3915289,-0.0002511296,0.165490629386892,0.0756608205062989,0.0171974409513706,0.313783817822414
TAF15,rec,0.0288889023204048,84,254442,-0.1842248,0.00006893755,-0.234361993067866,0.10725892236723,-0.44458661764315,-0.0241373684925819
MCFD2,rec,0.0290535233453988,48,254478,0.21300345,-0.000049241105,0.309690198885218,0.141879323396758,0.0316105124796468,0.58776988529079
MTSS1,rec,0.0289510504071893,6,254520,0.57474065,-0.00000984822,0.876424104984547,0.401262811340084,0.0899597064221689,1.66288850354692
RND3,rec,0.0290256602883859,10,254516,-0.76666195,0.0000393928820484396,-0.678563775210137,0.310818638168197,-1.28776000875232,-0.0693675416679493
UGT2B15,rec,0.0289764776668078,95,254431,-0.225152,0.000132951,-0.220259713463143,0.100859886712303,-0.417942398976285,-0.022577027950001
ZSCAN5A,rec,0.029009801032424,82,254444,-0.25689715,0.00005908933,-0.237023540453721,0.108558791677411,-0.449795874177099,-0.0242512067303426
CPSF7,rec,0.0290856982841746,10,254516,-0.9550767,0.00001969644,-0.678312200452498,0.310819407798401,-1.28750994244934,-0.0691144584556569
CUTC,rec,0.0290940247729091,4,254522,0.8135549,-0.00000984822,1.07244455241485,0.491446009866895,0.109223492169944,2.03566561265976
NUCKS1,rec,0.0291686144132851,3,254523,-0.4599544,0.00000492411,-1.23777853447479,0.567472693491744,-2.3500098651009,-0.125547203848674
RHOF,rec,0.0293945597874112,8,254518,0.669812601023697,-0.00001969644,0.756926236848205,0.347506146154967,0.0758234670207184,1.43802900667569
STBD1,rec,0.0293831860357051,85,254441,-0.251455,0.00006401344,-0.232265740101783,0.106626121147615,-0.441250091179176,-0.0232813890243899
MLXIP,rec,0.0294411822491154,21,254505,-0.3930711,0.0000443169940968792,-0.46706387567941,0.214491480645153,-0.887461451918723,-0.0466662994400968
CPNE9,rec,0.029538549198911,69,254457,-0.2971475,0.000103406319710193,-0.257537162033108,0.118340651025402,-0.48948167895295,-0.0255926451132669
FKBPL,rec,0.0296179450528538,23,254503,0.4567055,-0.00005416522,0.445826373573972,0.204961180713039,0.0441079307913508,0.847544816356593
TMEM33,rec,0.0296166461977862,2,254524,-1.4610886,0,-1.51176287887218,0.695002029995033,-2.8739483046639,-0.149577453080463
IMPA2,rec,0.029840176731428,9,254517,1.002217,-0.00000492411,0.711686262202241,0.327631207664321,0.0695378412572425,1.35383468314724
N4BP3,rec,0.029819532785122,65,254461,0.2180062,-0.00005416522,0.264885516634905,0.121927069262467,0.0259117157094353,0.503859317560375
NPRL3,rec,0.0298177194894012,59,254467,-0.3382088,0.00007386166,-0.278026775427572,0.127974586211107,-0.528853548134613,-0.027200002720531
TTC17,rec,0.0300307374435828,38,254488,0.53013135,-0.00006893755,0.345972241972764,0.159456485653301,0.0334417867646765,0.658502697180852
HNRNPCL1,rec,0.0302009105798457,86,254440,-0.292586865169743,0.00011817865,-0.229759901134867,0.106004339435895,-0.437525576655681,-0.0219942256140536
ZNF559,rec,0.0301707565548523,43,254483,0.250987488668421,-0.00003446877,0.324963233311196,0.149900917912138,0.0311614357910146,0.618765030831378
ATP6V1A,rec,0.0302941498173443,1,254525,1.94269,-0.00000492411,2.12914776865464,0.98287935099285,0.20273047855888,4.0555650587504
SDC1,rec,0.0303419958064138,5,254521,-1.102366,0.00001477233,-0.951915015503464,0.439559943655653,-1.81344077106685,-0.0903892599400752
SLC52A2,rec,0.0302817274555542,45,254481,0.2545157,-0.00004431699,0.317445531192977,0.146531506012824,0.0302476910493915,0.604643371336563
UNC5C,rec,0.0303582989280508,1401,253125,0.04511523,-0.0002609779,0.0570188201212374,0.0263318212715812,0.00540915335385159,0.108628486888623
ZNF716,rec,0.030465291856746,1667,252859,0.02425362,-0.0002018885,0.0522658060578314,0.0241524079956059,0.00492773113217269,0.0996038809834901
CLCNKB,rec,0.0305418637362309,59,254467,-0.2598192,0.00008370987780916,-0.276814452087424,0.127976905415161,-0.527645770372501,-0.0259831338023481
LRP1,rec,0.0305047264602615,777,253749,0.09744952,-0.0002806743,0.076402575000973,0.0353145643727851,0.00718697154851229,0.145618178453434
WDR37,rec,0.030582644825928,10,254516,0.4654723,-0.00001969644,0.672138299638042,0.310819242799144,0.0629408810353399,1.28133571824074
ALDH6A1,rec,0.0306036714077468,85,254441,0.2099753,-0.00007386166,0.230546729496975,0.106625983141615,0.0215626489076571,0.439530810086294
DNAJC17,rec,0.0308260036403812,61,254465,-0.3581738,0.00006401344,-0.271773106282118,0.125860296991872,-0.518455928560164,-0.0250902840040728
LHX9,rec,0.0308165178782127,4,254522,1.09025585,-0.00001969644,1.06125227660325,0.491446558351658,0.09803014134285,2.02447441186365
DNAJC5,rec,0.0309330740343352,1,254525,-2.307423,0.00000492411,-2.12099930730334,0.982879420211915,-4.04741673306662,-0.194581881540061
ELMOD2,rec,0.0308688505698082,14,254512,-0.86061355,0.00002954466,-0.567093088496848,0.262692534836231,-1.08196344422912,-0.0522227327645709
KRT23,rec,0.0308772247554965,12,254514,0.57459905,-0.00002954466,0.612500882517019,0.283740805953235,0.0563764772765687,1.16862528775747
PTGES3L,rec,0.0309454201103729,1,254525,1.833158,-0.00000492411,2.12086191477568,0.982888056978562,0.194427561180333,4.04729626837104
SHROOM4,rec,0.0308868467315076,1682,252844,0.15577165,-0.0009355811,-0.0520873550219434,0.0241308330510201,-0.0993831436321545,-0.00479156641173235
OR2D2,rec,0.0310033465351261,14,254512,-0.8766513,0.0000492411070484396,-0.566638358627115,0.262692349313345,-1.08150835073949,-0.0517683665147419
PIK3CG,rec,0.0310500757219032,31,254495,-0.241820408387408,0.0000443169940968792,-0.380702109208411,0.176541752735971,-0.72671923180931,-0.0346849866075118
C6,rec,0.031166541052566,203,254323,-0.1859717,0.0002018885,-0.148717880019618,0.0690121607055149,-0.283979872730805,-0.0134558873084308
POC1B,rec,0.0311141006480999,7,254519,0.579084849842245,-0.00003446877,0.800811348036484,0.371498908400186,0.072683404692371,1.5289392913806
INTS6L,rec,0.0312443406981661,1163,253363,0.121951758065236,-0.000487487,-0.0623837191118486,0.0289623551756417,-0.119149162109396,-0.00561827611430148
MARK3,rec,0.0311945977685355,25,254501,-0.0300071075848611,0.00000492411,-0.423561081183609,0.196585152709777,-0.808862732676931,-0.0382594296902872
WDR19,rec,0.0312513112118209,555,253971,-0.1285127,0.0002412814,-0.0899596823596595,0.0417665347287719,-0.171820975475254,-0.00809838924406477
BAIAP2L2,rec,0.0315075105675711,667,253859,0.08023575,-0.0002018885,0.0819541262569387,0.038107291408464,0.00726485236607149,0.156643400147806
NFYC,rec,0.0315051108351083,1,254525,-2.330609,0.00000492411,-2.11382857017005,0.98288087684993,-4.04024885090496,-0.187408289435144
CIDEC,rec,0.031551429275839,20,254506,-0.41289935,0.0000492411070484396,-0.472556083407548,0.219787420751123,-0.903333560880055,-0.0417786059350412
HS3ST1,rec,0.0316141220146163,2,254524,1.5357866,-0.00000984822,1.49375143119788,0.695004816268944,0.131560544383671,2.85594231801208
NAA16,rec,0.0315388946940821,39,254487,-0.5471177,0.00007386166,-0.338443780117687,0.157399734180938,-0.646943057344686,-0.029944502890688
DYNLRB2,rec,0.0318550661141084,2,254524,-1.30198395,0.00000984822,-1.49164282323397,0.695003975396029,-2.85383206195971,-0.129453584508228
FOXL2NB,rec,0.0318157814930265,2,254524,-1.7188785,0.00000984822,-1.4919908306868,0.695006509225437,-2.85418503565054,-0.129796625723059
ARHGAP20,rec,0.0321227704091025,21,254505,0.401361940786017,-0.00001477233,0.459629706708033,0.214490440835021,0.0392341684688207,0.880025244947246
REEP2,rec,0.0320258988590699,1,254525,-1.915533,0.00000492411,-2.10739220789901,0.982880081650375,-4.03381093006402,-0.180973485734006
TARSL2,rec,0.0320669922040329,18,254508,0.5708949,-0.00003939288,0.49661730059716,0.231675904445123,0.0425387124461059,0.950695888748214
BTN3A3,rec,0.0321328611007198,44,254482,0.429593003223133,-0.00006893755,0.317533350927251,0.148188553132654,0.0270877426634796,0.607978959191023
C2CD5,rec,0.0321566047703404,141,254385,-0.2158888,0.0001132545,-0.177388481695937,0.0827962397937856,-0.339666901455743,-0.0151100619361307
CRTAM,rec,0.032176619755255,4,254522,0.476252475,0,1.05278033338398,0.491443300569586,0.0895645832894705,2.01599608347848
DUSP14,rec,0.0321479389769304,1,254525,-1.926377,0.00000492411,-2.10591659342758,0.982889080926965,-4.03235295393446,-0.179480232920689
IL2RB,rec,0.0321569415732212,10,254516,-0.5867981,0.00000984822,-0.665923946556306,0.310821232896962,-1.27512526569761,-0.0567226274150061
SLC45A2,rec,0.0321350331324212,136,254390,0.271039,-0.0001378751,0.180641095929868,0.0843038386682006,0.0154078226213861,0.345874369238351
PDLIM2,rec,0.032293579391821,16,254510,0.52142985,-0.000049241105,0.526046935371436,0.245727968392044,0.0444266770026324,1.00766719374024
RNASE10,rec,0.0323399281670253,7,254519,0.9899412,-0.00002462055,0.795077899402841,0.371497811553347,0.0669521058492525,1.52320369295643
TRAPPC2L,rec,0.0323308693299713,72,254454,-0.23780295,0.00006893755,-0.24795453836401,0.115849958369923,-0.475017364167863,-0.020891712560157
CDH3,rec,0.0324330603041857,121,254405,-0.2130067,0.0001427992,-0.191174710367529,0.0893739061248335,-0.366345180546149,-0.0160042401889086
GNB5,rec,0.0324218673742657,71,254455,-0.03132739,0.0000443169940968792,-0.249562453160648,0.116662553765748,-0.478217944248179,-0.020906962073117
PPM1F,rec,0.0323749073247701,3,254523,1.17307635622879,-0.00001477233,1.21424769691346,0.567468424844673,0.102024732721657,2.32647066110527
BRINP3,rec,0.0325213090291001,24,254502,0.56734495,-0.00002954466,0.428956353651336,0.200638584113819,0.0357100848119732,0.8222026224907
CLTC,rec,0.032628766286389,1,254525,-2.316837,0.00000492411,-2.1000564206316,0.982880992842423,-4.02647692870869,-0.173635912554502
SPEN,rec,0.0327583632717666,1094,253432,0.07387468,-0.0003446877,0.0635818436455323,0.029780108427027,0.00521362610509826,0.121950061185966
PATJ,rec,0.0330537748797648,156,254370,-0.234949763601825,0.0001378751,-0.167782256921412,0.0787177542479537,-0.322066953886086,-0.0134975599567379
ANGPTL8,rec,0.0332373006059172,3,254523,-1.579077,0.00001477233,-1.20827288241453,0.567472975077187,-2.32050476494059,-0.0960409998884681
LOX,rec,0.0332382180300414,3,254523,1.063771,-0.00001477233,1.20825542312535,0.567467731812116,0.0960338172588522,2.32047702899184
UBR1,rec,0.0332260432104904,135,254391,0.1640708,-0.00003446877,0.180175389340006,0.0846150967934305,0.0143320584150723,0.346018720264939
ARHGAP29,rec,0.0333762580549563,42,254484,0.4390283,-0.00003939288,0.322696769365956,0.151676055712689,0.0254157491437927,0.619977789588119
OTP,rec,0.0333014755520526,21,254505,0.4358277,-0.00004431699,0.45653455795366,0.214492442498824,0.0361350965068278,0.876934019400492
PLA2G12B,rec,0.0333088686083592,1,254525,2.057252,-0.00000492411,2.09193172498123,0.982888045867016,0.165497393164209,4.01836605679824
RUNX3,rec,0.0333435399837577,3,254523,-1.106389,0.00001477233,-1.20754228577876,0.567471764579767,-2.31977179576219,-0.0953127757953218
APOA1,rec,0.0333949966192829,13,254513,0.4988657,-0.00004431699,0.579934280158401,0.272613444579178,0.0456192061674819,1.11424935414932
PFKP,rec,0.0334132413820482,129,254397,-0.274904621833768,0.00007386166,-0.184121475484704,0.0865601072064136,-0.353776974897257,-0.0144659760721513
PRDX1,rec,0.0334751977134329,1,254525,-1.891012,0.00000492411,-2.08995930866728,0.982886455397927,-4.01639052320734,-0.163528094127221
SLC18B1,rec,0.0334203330824291,41,254485,0.3055673,-0.00004431699,0.326521404987276,0.153512033368528,0.025641917570879,0.627400892403673
KIF13B,rec,0.0334940865723123,106,254420,0.2402469,-0.00005908933,0.203013316702271,0.0954852753664671,0.0158647259523412,0.3901619074522
PDE4C,rec,0.0336843053299566,19,254507,0.7031937,-0.00002462055,0.478919959867002,0.225496963653323,0.0369519307217673,0.920887989012237
FMNL1,rec,0.0338391492048982,42,254484,-0.3517943,0.0000492411070484396,-0.321852233749943,0.151674384016769,-0.619129977492729,-0.0245744900071572
MTF2,rec,0.0337589710728682,11,254515,-0.532285,0.0000443169940968792,-0.629149625705791,0.296356253411405,-1.20999997119635,-0.0482992802152326
NAP1L1,rec,0.0338873730379658,2,254524,-1.2865019,0.00000984822,-1.47439731158002,0.69500465733738,-2.83658788689261,-0.112206736267438
NAPSA,rec,0.033936961981395,30,254496,0.3215692,-0.000049241105,0.380603539874899,0.17945959759125,0.028867519249184,0.732339560500615
AGAP6,rec,0.034142451863141,78,254448,0.216559310165981,-0.000049241105,0.23579247008923,0.111307042145504,0.0176336388126171,0.453951301365843
MYMK,rec,0.0341994267024715,1,254525,-1.887843,0.00000492411,-2.08147072809446,0.982881080801903,-4.00789140856979,-0.155050047619132
ETFBKMT,rec,0.0345340988967962,19,254507,0.4276228,-0.00002462055,0.476652820785089,0.225496673370945,0.0346853605855675,0.918620280984611
GLT8D1,rec,0.0346195960771267,22,254504,0.279945451121688,-0.00001969644,0.442754990624209,0.209559253358167,0.0320244482021538,0.853485533046265
TBC1D2,rec,0.0346040128624784,127,254399,-0.3139881,0.0001427992,-0.184331641407466,0.0872380309012513,-0.355315853164807,-0.0133474296501258
AP1G1,rec,0.0346927206592313,61,254465,0.3490426,-0.00006401344,0.265810228905903,0.125860797877984,0.0191264249044491,0.512494032907357
ARSI,rec,0.034789933778921,21,254505,0.4295768,-0.00003446877,0.452751167767232,0.214492044899501,0.0323524856044602,0.873149849930005
MAP3K20,rec,0.0346910834324807,30,254496,0.302386012423424,-0.00003939288,0.379010247234394,0.179459237620105,0.0272749321425135,0.730745562326275
NDEL1,rec,0.0346870365652778,10,254516,-0.35907105,0.00001969644,-0.656453219256767,0.310819993600068,-1.26565210940924,-0.0472543291042959
RCAN2,rec,0.034771657129052,9,254517,-0.5210057,0.00002462055,-0.691639566976006,0.327633048069751,-1.33379159506652,-0.0494875388854952
SLC17A2,rec,0.0347862368387941,1181,253345,-0.04459275,0.0002314332,-0.0605121708844497,0.0286672146352118,-0.116699146301497,-0.00432519546740277
TBC1D25,rec,0.0347700120009398,334,254192,0.2853775,-0.0002462055,0.113695441808401,0.0538575989300407,0.008135985627875,0.219254897988927
CETN3,rec,0.0348693637123506,4,254522,0.8319538,-0.00001969644,1.03689182426705,0.491445056443582,0.0736726327063822,2.00011101582771
COL4A2,rec,0.0349684973148748,130,254396,-0.20521205,0.0000984822098550965,-0.181829354800015,0.0862267737319556,-0.350831529500929,-0.0128271800991014
EDC4,rec,0.0349615529587848,89,254437,-0.2203667,0.00006401344,-0.219744689892518,0.104202938835188,-0.423979668324125,-0.0155097114609115
HAUS2,rec,0.0349201635763793,1,254525,1.906968,-0.00000492411,2.07318200480819,0.982879459338821,0.146764502357221,3.99959950725917
KPNA7,rec,0.034959647265735,24,254502,0.6067237,-0.00003939288,0.423114564909143,0.200638840177682,0.0298677941914438,0.816361335626842
MMP11,rec,0.0350139081410762,21,254505,0.2525326,-0.00004431699,0.452192052269,0.214491114229671,0.0317951941942511,0.872588910343749
ALDOC,rec,0.0350523858425128,5,254521,0.7157208,-0.00001477233,0.926488689253034,0.439559979935781,0.064962862581563,1.78801451592451
N4BP1,rec,0.0351308009278032,6,254520,-0.82639935,0.00001969644,-0.845405466169848,0.401263476029998,-1.63187116750671,-0.0589397648329828
RNPEP,rec,0.035123277001076,37,254489,-0.3152091,0.00003446877,-0.340474111545919,0.161596067041897,-0.657198089159778,-0.0237501339320602
ACBD6,rec,0.0351797192421033,3,254523,1.30252,-0.00001477233,1.19526417184507,0.567472372446295,0.0830334704594684,2.30749487323068
METTL15,rec,0.0351385695837631,13,254513,-0.8447084,0.00002462055,-0.574326212604516,0.27260993861343,-1.10863441499616,-0.0400180102128718
SIGLEC11,rec,0.0352235433526921,92,254434,-0.131458064711327,0.00006893755,-0.215824939487875,0.102491180288495,-0.41670491686316,-0.0149449621125911
SMG1,rec,0.0351990496238757,144,254382,0.03705498,-0.00002954466,0.172550517664751,0.0819300069297246,0.0119698911945187,0.333131144134983
TCTN1,rec,0.0351704477949585,34,254492,-0.2881379,0.00006893755,-0.355082731081228,0.168573129557711,-0.685481564974208,-0.0246838971882485
CSDE1,rec,0.0352913744208824,4,254522,-1.325911,0.00000984822,-1.0345010578211,0.491446989960702,-1.99772403902371,-0.0712780766184985
DNHD1,rec,0.0353074643926695,3774,250752,-0.032036825,0.00035453595,-0.0339283815338865,0.0161193310197106,-0.0655218400288481,-0.00233492303892482
FAM126B,rec,0.035493185652438,2,254524,1.4713298,-0.00000984822,1.46137943482506,0.695002167308387,0.0991937399028362,2.82356512974729
PPP2R5B,rec,0.0354598566769249,5,254521,0.7179746,-0.00001477233,0.924429429667742,0.439560043336306,0.0629034787329329,1.78595538060255
KRTAP19-4,rec,0.0356188234365966,7,254519,-0.7076016,0.00001477233,-0.780619484910765,0.371500046881379,-1.50874965964762,-0.052489310173906
BCL11B,rec,0.0357312015540259,7,254519,-1.081576,0.00001477233,-0.780142600673855,0.37149924920805,-1.50827121199228,-0.0520139893554269
PACS2,rec,0.0358033246677069,61,254465,0.2259905,-0.00005416522,0.264200843064811,0.12585995881809,0.0175186835983518,0.510883002531271
