Gene,Collapsing model,P value,No. participants,No. cases with QV,% cases with QV,No. controls with QV,% controls with QV,Odds ratio,Odds ratio LCI,Odds ratio UCI
TUBAL3,flexnonsyn,0.0753,146157,4,0.0300751879699248,1736,0.0118884566920506,2.5772,0.9517,6.979
SPATA33,flexnonsyn,0.0752,146157,2,0.0150375939849624,493,0.00337615734399825,4.5068,1.1122,18.2625
SOHLH2,flexnonsyn,0.075,146157,2,0.0150375939849624,492,0.00336930915465951,4.516,1.1144,18.2999
TTC17,flexnonsyn,0.0749,146157,4,0.0300751879699248,1733,0.0118679121240344,2.5817,0.9534,6.9913
SLC7A8,flexnonsyn,0.0749,146157,3,0.0225563909774436,1068,0.00731386621377308,3.1322,0.9956,9.8541
ROR2,flexnonsyn,0.0747,146157,4,0.0300751879699248,1731,0.0118542157453569,2.5847,0.9545,6.9995
KIR2DL4,flexnonsyn,0.0747,146157,2,0.0150375939849624,491,0.00336246096532077,4.5252,1.1167,18.3374
WDR44,flexnonsyn,0.0747,146157,2,0.0150375939849624,491,0.00336246096532077,4.5252,1.1167,18.3374
INTS4,flexnonsyn,0.0746,146157,3,0.0225563909774436,1066,0.0073001698350956,3.1381,0.9974,9.8728
SCN11A,flexnonsyn,0.0745,146157,6,0.0451127819548872,3211,0.0219895359666904,2.1012,0.9258,4.7689
ABCB9,flexnonsyn,0.0744,146157,4,0.0300751879699248,1729,0.0118405193666794,2.5878,0.9556,7.0077
ADH1B,flexnonsyn,0.0744,146157,3,0.0225563909774436,1065,0.00729332164575686,3.141,0.9984,9.8821
MAMDC2,flexnonsyn,0.0744,146157,3,0.0225563909774436,1065,0.00729332164575686,3.141,0.9984,9.8821
ZNF512B,flexnonsyn,0.0743,146157,4,0.0300751879699248,1728,0.0118336711773407,2.5893,0.9562,7.0118
TPD52L1,flexnonsyn,0.0742,146157,2,0.0150375939849624,489,0.00334876458664329,4.5438,1.1213,18.4128
CEP128,flexnonsyn,0.0741,146157,5,0.037593984962406,2446,0.0167506711225552,2.2929,0.9375,5.6081
NSG1,flexnonsyn,0.0739,146157,2,0.0150375939849624,488,0.00334191639730455,4.5531,1.1236,18.4508
FNIP2,flexnonsyn,0.0738,146157,4,0.0300751879699248,1724,0.0118062784199858,2.5954,0.9584,7.0283
ZNF675,flexnonsyn,0.0738,146157,3,0.0225563909774436,1061,0.00726592888840191,3.153,1.0022,9.9197
SCRN2,flexnonsyn,0.0738,146157,3,0.0225563909774436,1061,0.00726592888840191,3.153,1.0022,9.9197
ME1,flexnonsyn,0.0738,146157,3,0.0225563909774436,1061,0.00726592888840191,3.153,1.0022,9.9197
CFHR1,flexnonsyn,0.0549,146157,2,0.0150375939849624,411,0.00281460581822166,5.409,1.3341,21.9307
GDPD3,flexnonsyn,0.0548,146157,3,0.0225563909774436,935,0.00640305703172081,3.581,1.138,11.2687
ASPA,flexnonsyn,0.0544,146157,3,0.0225563909774436,932,0.0063825124637046,3.5926,1.1416,11.3053
RNF208,flexnonsyn,0.0541,146157,3,0.0225563909774436,930,0.00636881608502712,3.6003,1.1441,11.3298
ZNF627,flexnonsyn,0.0539,146157,3,0.0225563909774436,929,0.00636196789568838,3.6042,1.1453,11.3421
CTSC,flexnonsyn,0.0539,146157,3,0.0225563909774436,929,0.00636196789568838,3.6042,1.1453,11.3421
NKX6-2,flexnonsyn,0.0537,146157,2,0.0150375939849624,406,0.00278036487152797,5.4758,1.3505,22.2024
TRIM4,flexnonsyn,0.0537,146157,3,0.0225563909774436,927,0.0063482715170109,3.6121,1.1478,11.3667
NANOS2,flexnonsyn,0.0537,146157,2,0.0150375939849624,406,0.00278036487152797,5.4758,1.3505,22.2024
AP1M1,flexnonsyn,0.0537,146157,2,0.0150375939849624,406,0.00278036487152797,5.4758,1.3505,22.2024
MRPS6,flexnonsyn,0.0537,146157,2,0.0150375939849624,406,0.00278036487152797,5.4758,1.3505,22.2024
BIRC2,flexnonsyn,0.0535,146157,3,0.0225563909774436,926,0.00634142332767216,3.616,1.1491,11.3791
TMEM200B,flexnonsyn,0.0534,146157,3,0.0225563909774436,925,0.00633457513833342,3.6199,1.1503,11.3915
KCNQ5,flexnonsyn,0.0534,146157,3,0.0225563909774436,925,0.00633457513833342,3.6199,1.1503,11.3915
KIF7,flexnonsyn,0.0533,146157,0,0,3720,0.0254752643401085,0,,
HTRA4,flexnonsyn,0.0533,146157,2,0.0150375939849624,404,0.00276666849285049,5.503,1.3572,22.313
CER1,flexnonsyn,0.0533,146157,2,0.0150375939849624,404,0.00276666849285049,5.503,1.3572,22.313
SUB1,flexnonsyn,0.0532,146157,1,0.0075187969924812,59,0.000404043170985591,18.7423,2.5777,136.2755
IGLON5,flexnonsyn,0.053,146157,2,0.0150375939849624,403,0.00275982030351175,5.5167,1.3605,22.3687
DNAJB2,flexnonsyn,0.0528,146157,2,0.0150375939849624,402,0.00275297211417301,5.5304,1.3639,22.4247
CUL4B,flexnonsyn,0.0526,146157,2,0.0150375939849624,401,0.00274612392483427,5.5443,1.3673,22.481
RIPK2,flexnonsyn,0.0526,146157,2,0.0150375939849624,401,0.00274612392483427,5.5443,1.3673,22.481
TMEM52B,flexnonsyn,0.0526,146157,2,0.0150375939849624,401,0.00274612392483427,5.5443,1.3673,22.481
TSPEAR,flexnonsyn,0.0526,146157,6,0.0451127819548872,2931,0.0200720429518435,2.3065,1.0162,5.2351
BCAR3,flexnonsyn,0.0524,146157,5,0.037593984962406,2207,0.0151139538705966,2.5455,1.0406,6.2264
KRT72,flexnonsyn,0.0523,146157,3,0.0225563909774436,917,0.00627978962362351,3.6517,1.1604,11.4917
RNF144A,flexnonsyn,0.0523,146157,2,0.0150375939849624,400,0.00273927573549553,5.5582,1.3707,22.5375
LMOD2,flexnonsyn,0.0521,146157,3,0.0225563909774436,916,0.00627294143428478,3.6557,1.1617,11.5044
ANKS3,flexnonsyn,0.0521,146157,4,0.0300751879699248,1529,0.0104708814989317,2.9303,1.0819,7.9364
HDGFL1,flexnonsyn,0.0519,146157,3,0.0225563909774436,914,0.0062592450556073,3.6638,1.1642,11.5297
SRRD,flexnonsyn,0.0519,146157,3,0.0225563909774436,914,0.0062592450556073,3.6638,1.1642,11.5297
DBN1,flexnonsyn,0.0519,146157,4,0.0300751879699248,1527,0.0104571851202542,2.9342,1.0834,7.947
FAP,flexnonsyn,0.0519,146157,3,0.0225563909774436,914,0.0062592450556073,3.6638,1.1642,11.5297
PDCD11,flexnonsyn,0.0517,146157,7,0.0526315789473684,3670,0.0251328548731715,2.1549,1.006,4.6162
OR51E2,flexnonsyn,0.0517,146157,3,0.0225563909774436,913,0.00625239686626856,3.6678,1.1655,11.5425
FKBPL,flexnonsyn,0.0516,146157,2,0.0150375939849624,397,0.00271873116747932,5.6003,1.3811,22.7089
LRP1,flexnonsyn,0.0513,146157,9,0.0676691729323308,5047,0.0345628115926149,2.0274,1.03,3.9907
FPR1,flexnonsyn,0.045,146157,3,0.0225563909774436,862,0.00590313920999288,3.8862,1.2348,12.231
TMEM67,flexnonsyn,0.0449,146157,4,0.0300751879699248,1454,0.00995726729852627,3.0831,1.1383,8.3507
ZC3H18,flexnonsyn,0.0449,146157,5,0.037593984962406,2112,0.0144633758834164,2.6617,1.0881,6.5111
ZNF680,flexnonsyn,0.0448,146157,3,0.0225563909774436,860,0.0058894428313154,3.8953,1.2377,12.2597
UBQLNL,flexnonsyn,0.0448,146157,4,0.0300751879699248,1453,0.00995041910918753,3.0852,1.1391,8.3565
METTL27,flexnonsyn,0.0446,146157,3,0.0225563909774436,859,0.00588259464197666,3.8998,1.2391,12.2741
GRM1,flexnonsyn,0.0446,146157,4,0.0300751879699248,1451,0.00993672273051005,3.0895,1.1406,8.3682
ANKRD17,flexnonsyn,0.0445,146157,5,0.037593984962406,2106,0.014422286747384,2.6694,1.0913,6.5299
PPP1CB,flexnonsyn,0.0445,146157,1,0.0075187969924812,49,0.000335561277598203,22.5688,3.0936,164.648
FBXL12,flexnonsyn,0.0445,146157,3,0.0225563909774436,858,0.00587574645263792,3.9044,1.2405,12.2885
GPR50,flexnonsyn,0.0443,146157,4,0.0300751879699248,1448,0.00991617816249384,3.096,1.143,8.3857
MECP2,flexnonsyn,0.0441,146157,5,0.037593984962406,2101,0.0143880458006903,2.6759,1.0939,6.5457
CCDC171,flexnonsyn,0.0441,146157,6,0.0451127819548872,2802,0.0191886265271462,2.4148,1.0639,5.4813
DPPA2,flexnonsyn,0.0441,146157,3,0.0225563909774436,855,0.00585520188462171,3.9182,1.2449,12.3319
TFPI,flexnonsyn,0.0441,146157,2,0.0150375939849624,363,0.0024858927299622,6.1263,1.5103,24.8497
SPOCD1,flexnonsyn,0.0441,146157,5,0.037593984962406,2101,0.0143880458006903,2.6759,1.0939,6.5457
OSGIN1,flexnonsyn,0.0439,146157,4,0.0300751879699248,1443,0.00988193721580014,3.1068,1.147,8.4151
CORO1C,flexnonsyn,0.0437,146157,3,0.0225563909774436,852,0.00583465731660549,3.9321,1.2493,12.3757
AMN,flexnonsyn,0.0432,146157,3,0.0225563909774436,848,0.00580726455925053,3.9507,1.2552,12.4345
SYCP1,flexnonsyn,0.0432,146157,3,0.0225563909774436,848,0.00580726455925053,3.9507,1.2552,12.4345
SPATA9,flexnonsyn,0.043,146157,2,0.0150375939849624,358,0.0024516517832685,6.212,1.5314,25.199
C3ORF36,flexnonsyn,0.043,146157,2,0.0150375939849624,358,0.0024516517832685,6.212,1.5314,25.199
IFNA7,flexnonsyn,0.0425,146157,3,0.0225563909774436,842,0.0057661754232181,3.979,1.2642,12.5238
RTN4IP1,flexnonsyn,0.0424,146157,3,0.0225563909774436,841,0.00575932723387936,3.9838,1.2657,12.5388
MICALL2,flexnonsyn,0.0423,146157,6,0.0451127819548872,2773,0.0189900290363228,2.4406,1.0752,5.5398
USP42,flexnonsyn,0.0422,146157,7,0.0526315789473684,3505,0.0240029036322796,2.259,1.0545,4.8393
CACNG5,flexnonsyn,0.0421,146157,3,0.0225563909774436,839,0.00574563085520188,3.9934,1.2688,12.569
ZNF676,flexnonsyn,0.0419,146157,4,0.0300751879699248,1421,0.00973127705034789,3.1554,1.1649,8.5468
UEVLD,flexnonsyn,0.0418,146157,3,0.0225563909774436,836,0.00572508628718567,4.0078,1.2733,12.6144
DENND2A,flexnonsyn,0.0417,146157,5,0.037593984962406,2068,0.0141620555525119,2.7192,1.1116,6.6518
PCSK1N,flexnonsyn,0.0417,146157,2,0.0150375939849624,352,0.00241056264723607,6.3182,1.5575,25.6312
EIF3K,flexnonsyn,0.0417,146157,2,0.0150375939849624,352,0.00241056264723607,6.3182,1.5575,25.6312
FZD6,flexnonsyn,0.0416,146157,3,0.0225563909774436,835,0.00571823809784693,4.0126,1.2749,12.6296
FBXO4,flexnonsyn,0.0415,146157,2,0.0150375939849624,351,0.00240371445789733,6.3362,1.5619,25.7047
ZNF319,flexnonsyn,0.0414,146157,3,0.0225563909774436,833,0.00570454171916945,4.0223,1.2779,12.6602
YBX2,flexnonsyn,0.0414,146157,3,0.0225563909774436,833,0.00570454171916945,4.0223,1.2779,12.6602
STK31,flexnonsyn,0.0414,146157,4,0.0300751879699248,1416,0.00969703610365419,3.1666,1.1691,8.5774
CLEC4C,flexnonsyn,0.0413,146157,2,0.0150375939849624,350,0.00239686626855859,6.3544,1.5663,25.7786
POU5F1,flexnonsyn,0.0413,146157,2,0.0150375939849624,350,0.00239686626855859,6.3544,1.5663,25.7786
CLOCK,flexnonsyn,0.0411,146157,3,0.0225563909774436,831,0.00569084534049197,4.032,1.281,12.6909
UVRAG,flexnonsyn,0.041,146157,3,0.0225563909774436,830,0.00568399715115324,4.0369,1.2826,12.7063
ETV5,flexnonsyn,0.041,146157,3,0.0225563909774436,830,0.00568399715115324,4.0369,1.2826,12.7063
C12ORF71,flexnonsyn,0.0409,146157,2,0.0150375939849624,348,0.00238316988988112,6.391,1.5753,25.9277
BDP1,flexnonsyn,0.0409,146157,7,0.0526315789473684,3479,0.0238248507094724,2.2763,1.0626,4.8763
IQCC,flexnonsyn,0.0407,146157,5,0.037593984962406,2054,0.0140661809017696,2.738,1.1193,6.6978
CYB5R1,flexnonsyn,0.0407,146157,2,0.0150375939849624,347,0.00237632170054238,6.4094,1.5799,26.0029
SUOX,flexnonsyn,0.0405,146157,3,0.0225563909774436,826,0.00565660439379828,4.0566,1.2888,12.7683
HDGFL2,flexnonsyn,0.0403,146157,5,0.037593984962406,2048,0.0140250917657371,2.7461,1.1226,6.7177
ZBTB32,flexnonsyn,0.0403,146157,3,0.0225563909774436,824,0.0056429080151208,4.0665,1.2919,12.7996
PLVAP,flexnonsyn,0.0403,146157,3,0.0225563909774436,824,0.0056429080151208,4.0665,1.2919,12.7996
PANK2,flexnonsyn,0.0403,146157,3,0.0225563909774436,824,0.0056429080151208,4.0665,1.2919,12.7996
TSC22D1,flexnonsyn,0.0402,146157,5,0.037593984962406,2047,0.0140182435763984,2.7475,1.1231,6.7211
FBXL17,flexnonsyn,0.0402,146157,2,0.0150375939849624,345,0.0023626253218649,6.4467,1.589,26.1546
APTX,flexnonsyn,0.0401,146157,3,0.0225563909774436,822,0.00562921163644332,4.0764,1.2951,12.8309
ZFHX2,flexnonsyn,0.04,146157,9,0.0676691729323308,4623,0.0316591793129896,2.22,1.1278,4.37
OAS2,flexnonsyn,0.0399,146157,4,0.0300751879699248,1399,0.00958061688489563,3.2055,1.1834,8.6828
C11ORF45,flexnonsyn,0.0394,146157,2,0.0150375939849624,341,0.00233523256450994,6.5225,1.6076,26.4634
NEUROG3,flexnonsyn,0.0394,146157,2,0.0150375939849624,341,0.00233523256450994,6.5225,1.6076,26.4634
HOXD12,flexnonsyn,0.0393,146157,3,0.0225563909774436,816,0.00558812250041089,4.1066,1.3046,12.926
FAM229A,flexnonsyn,0.0393,146157,1,0.0075187969924812,43,0.00029447214156577,25.719,3.5157,188.1467
NUCKS1,flexnonsyn,0.0392,146157,2,0.0150375939849624,340,0.0023283843751712,6.5417,1.6123,26.5417
PFN2,flexnonsyn,0.0862,146157,1,0.0075187969924812,98,0.000671122555196406,11.2806,1.5616,81.4867
OR1N1,flexnonsyn,0.0862,146157,2,0.0150375939849624,534,0.00365693310688654,4.1596,1.0267,16.852
RNF168,flexnonsyn,0.0862,146157,3,0.0225563909774436,1135,0.00777269489946858,2.9459,0.9364,9.2673
PIWIL4,flexnonsyn,0.0862,146157,3,0.0225563909774436,1135,0.00777269489946858,2.9459,0.9364,9.2673
FNTB,flexnonsyn,0.0862,146157,2,0.0150375939849624,534,0.00365693310688654,4.1596,1.0267,16.852
USP9X,flexnonsyn,0.0858,146157,3,0.0225563909774436,1133,0.0077589985207911,2.9511,0.9381,9.2838
CTDP1,flexnonsyn,0.0857,146157,4,0.0300751879699248,1818,0.0124500082178272,2.4596,0.9083,6.6601
TNKS2,flexnonsyn,0.0855,146157,3,0.0225563909774436,1131,0.00774530214211363,2.9564,0.9398,9.3004
DEFB131B,flexnonsyn,0.0854,146157,1,0.0075187969924812,97,0.000664274365857667,11.397,1.5776,82.3357
PAPSS2,flexnonsyn,0.0854,146157,4,0.0300751879699248,1816,0.0124363118391497,2.4623,0.9093,6.6676
SLC22A18,flexnonsyn,0.0853,146157,3,0.0225563909774436,1130,0.00773845395277489,2.959,0.9406,9.3087
BNIPL,flexnonsyn,0.0853,146157,2,0.0150375939849624,531,0.00363638853887032,4.1832,1.0325,16.9478
ADRB3,flexnonsyn,0.0853,146157,2,0.0150375939849624,531,0.00363638853887032,4.1832,1.0325,16.9478
KRT38,flexnonsyn,0.0851,146157,3,0.0225563909774436,1129,0.00773160576343615,2.9617,0.9415,9.317
BTN3A2,flexnonsyn,0.0851,146157,2,0.0150375939849624,530,0.00362954034953158,4.1911,1.0345,16.98
SIK2,flexnonsyn,0.0848,146157,3,0.0225563909774436,1127,0.00771790938475867,2.967,0.9431,9.3337
RAB23,flexnonsyn,0.0848,146157,2,0.0150375939849624,529,0.00362269216019284,4.1991,1.0364,17.0123
OR13C8,flexnonsyn,0.0845,146157,2,0.0150375939849624,528,0.00361584397085411,4.207,1.0384,17.0447
FGFR1OP,flexnonsyn,0.0845,146157,2,0.0150375939849624,528,0.00361584397085411,4.207,1.0384,17.0447
KIF27,flexnonsyn,0.0841,146157,4,0.0300751879699248,1806,0.0123678299457623,2.4761,0.9144,6.705
PRRG3,flexnonsyn,0.084,146157,2,0.0150375939849624,526,0.00360214759217663,4.2231,1.0423,17.1099
MORC2,flexnonsyn,0.0839,146157,3,0.0225563909774436,1122,0.00768366843806498,2.9803,0.9474,9.3757
CHAD,flexnonsyn,0.0837,146157,2,0.0150375939849624,525,0.00359529940283789,4.2312,1.0443,17.1427
MAATS1,flexnonsyn,0.0835,146157,4,0.0300751879699248,1801,0.0123335889990686,2.4831,0.917,6.7239
GNPAT,flexnonsyn,0.0653,146157,3,0.0225563909774436,1007,0.00689612666411001,3.3233,1.0562,10.4565
PLD3,flexnonsyn,0.0653,146157,3,0.0225563909774436,1007,0.00689612666411001,3.3233,1.0562,10.4565
HTR1B,flexnonsyn,0.0653,146157,2,0.0150375939849624,454,0.00310907795978743,4.8952,1.2078,19.8414
ANKRD26,flexnonsyn,0.0652,146157,5,0.037593984962406,2354,0.0161206377033912,2.3841,0.9747,5.8313
PCBP2,flexnonsyn,0.0652,146157,1,0.0075187969924812,73,0.000499917821727935,15.1464,2.0897,109.7835
ZIM3,flexnonsyn,0.0652,146157,3,0.0225563909774436,1006,0.00688927847477127,3.3266,1.0573,10.4669
NDOR1,flexnonsyn,0.0651,146157,4,0.0300751879699248,1650,0.0112995124089191,2.7132,1.0019,7.3476
EFHC2,flexnonsyn,0.065,146157,3,0.0225563909774436,1005,0.00688243028543253,3.3299,1.0583,10.4774
OR4K2,flexnonsyn,0.0648,146157,2,0.0150375939849624,452,0.00309538158110995,4.917,1.2131,19.9297
FANCE,flexnonsyn,0.0647,146157,3,0.0225563909774436,1003,0.00686873390675505,3.3366,1.0604,10.4985
CCDC157,flexnonsyn,0.0646,146157,5,0.037593984962406,2348,0.0160795485673588,2.3903,0.9772,5.8464
ZNF672,flexnonsyn,0.0646,146157,3,0.0225563909774436,1002,0.00686188571741632,3.34,1.0615,10.5091
ANKRD35,flexnonsyn,0.0644,146157,5,0.037593984962406,2345,0.0160590039993426,2.3934,0.9785,5.854
BCAN,flexnonsyn,0.0644,146157,4,0.0300751879699248,1644,0.0112584232728866,2.7232,1.0055,7.3748
LSM12,flexnonsyn,0.0643,146157,1,0.0075187969924812,72,0.000493069632389196,15.3569,2.1183,111.3296
EXOSC1,flexnonsyn,0.0643,146157,2,0.0150375939849624,450,0.00308168520243248,4.9389,1.2185,20.0188
PDZD2,flexnonsyn,0.0641,146157,9,0.0676691729323308,5360,0.0367062948556402,1.9048,0.9677,3.7492
GPX7,flexnonsyn,0.064,146157,2,0.0150375939849624,449,0.00307483701309374,4.9499,1.2212,20.0637
SPRED1,flexnonsyn,0.0638,146157,2,0.0150375939849624,448,0.003067988823755,4.961,1.2239,20.1088
ATL1,flexnonsyn,0.0638,146157,2,0.0150375939849624,448,0.003067988823755,4.961,1.2239,20.1088
TRIM15,flexnonsyn,0.0637,146157,3,0.0225563909774436,996,0.00682079658138388,3.3602,1.0679,10.5729
PPP1R42,flexnonsyn,0.0635,146157,2,0.0150375939849624,447,0.00306114063441626,4.9721,1.2267,20.154
APOA4,flexnonsyn,0.0635,146157,3,0.0225563909774436,995,0.00681394839204514,3.3636,1.069,10.5836
HCK,flexnonsyn,0.0634,146157,3,0.0225563909774436,994,0.0068071002027064,3.367,1.0701,10.5944
SSTR1,flexnonsyn,0.0633,146157,2,0.0150375939849624,446,0.00305429244507752,4.9833,1.2294,20.1995
INPP5D,flexnonsyn,0.0632,146157,3,0.0225563909774436,993,0.00680025201336767,3.3705,1.0712,10.6051
RNF207,flexnonsyn,0.0632,146157,4,0.0300751879699248,1633,0.0111830931901605,2.7417,1.0124,7.4251
CR1,flexnonsyn,0.0631,146157,6,0.0451127819548872,3073,0.0210444858379444,2.1977,0.9683,4.9881
HIST1H2AD,flexnonsyn,0.0628,146157,2,0.0150375939849624,444,0.00304059606640004,5.0058,1.235,20.291
NGF,flexnonsyn,0.0628,146157,2,0.0150375939849624,444,0.00304059606640004,5.0058,1.235,20.291
PTGS2,flexnonsyn,0.0628,146157,2,0.0150375939849624,444,0.00304059606640004,5.0058,1.235,20.291
PHF12,flexnonsyn,0.0626,146157,4,0.0300751879699248,1628,0.0111488522434668,2.7502,1.0155,7.4481
ZNF844,flexnonsyn,0.0623,146157,3,0.0225563909774436,987,0.00675916287733523,3.3911,1.0777,10.6702
TIA1,flexnonsyn,0.0623,146157,2,0.0150375939849624,442,0.00302689968772257,5.0286,1.2405,20.3834
ZNF85,flexnonsyn,0.0622,146157,3,0.0225563909774436,986,0.00675231468799649,3.3946,1.0788,10.6811
SLC5A7,flexnonsyn,0.0621,146157,2,0.0150375939849624,441,0.00302005149838383,5.04,1.2434,20.4299
GTPBP1,flexnonsyn,0.0621,146157,2,0.0150375939849624,441,0.00302005149838383,5.04,1.2434,20.4299
DGCR2,flexnonsyn,0.0621,146157,4,0.0300751879699248,1623,0.0111146112967731,2.7588,1.0187,7.4714
NKX2-2,flexnonsyn,0.0616,146157,2,0.0150375939849624,439,0.00300635511970635,5.063,1.249,20.5236
SYN3,flexnonsyn,0.0615,146157,4,0.0300751879699248,1618,0.0110803703500794,2.7674,1.0219,7.4948
PACSIN1,flexnonsyn,0.0613,146157,2,0.0150375939849624,438,0.00299950693036761,5.0746,1.2519,20.5707
ARHGEF25,flexnonsyn,0.0612,146157,4,0.0300751879699248,1615,0.0110598257820632,2.7726,1.0238,7.5088
LBP,flexnonsyn,0.061,146157,4,0.0300751879699248,1613,0.0110461294033857,2.7761,1.0251,7.5183
TMEM204,flexnonsyn,0.0609,146157,2,0.0150375939849624,436,0.00298581055169013,5.098,1.2576,20.6657
ARID3C,flexnonsyn,0.0608,146157,3,0.0225563909774436,977,0.00669068098394784,3.426,1.0888,10.7803
AP1B1,flexnonsyn,0.0608,146157,3,0.0225563909774436,977,0.00669068098394784,3.426,1.0888,10.7803
CCR2,flexnonsyn,0.0607,146157,3,0.0225563909774436,976,0.00668383279460911,3.4296,1.0899,10.7914
BAZ2B,flexnonsyn,0.0388,146157,6,0.0451127819548872,2715,0.0185928340546759,2.4937,1.0986,5.6605
SLTM,flexnonsyn,0.0388,146157,4,0.0300751879699248,1386,0.00949159042349203,3.2359,1.1946,8.7651
EPB41L4A,flexnonsyn,0.0388,146157,5,0.037593984962406,2026,0.0138744316002849,2.7764,1.1349,6.7918
MME,flexnonsyn,0.0388,146157,4,0.0300751879699248,1386,0.00949159042349203,3.2359,1.1946,8.7651
IQCG,flexnonsyn,0.0387,146157,3,0.0225563909774436,811,0.0055538815537172,4.132,1.3127,13.0063
RBFA,flexnonsyn,0.0386,146157,3,0.0225563909774436,810,0.00554703336437846,4.1372,1.3143,13.0225
NLK,flexnonsyn,0.0386,146157,3,0.0225563909774436,810,0.00554703336437846,4.1372,1.3143,13.0225
ANKS6,flexnonsyn,0.0386,146157,4,0.0300751879699248,1383,0.00947104585547581,3.2429,1.1972,8.7843
CPOX,flexnonsyn,0.0385,146157,3,0.0225563909774436,809,0.00554018517503972,4.1423,1.316,13.0387
DEC1,flexnonsyn,0.0384,146157,1,0.0075187969924812,42,0.000287623952227031,26.3315,3.5975,192.7307
TMPO,flexnonsyn,0.0383,146157,4,0.0300751879699248,1380,0.0094505012874596,3.2501,1.1998,8.8036
VNN2,flexnonsyn,0.0383,146157,4,0.0300751879699248,1380,0.0094505012874596,3.2501,1.1998,8.8036
NUP88,flexnonsyn,0.0383,146157,4,0.0300751879699248,1380,0.0094505012874596,3.2501,1.1998,8.8036
MAGEA8,flexnonsyn,0.0382,146157,3,0.0225563909774436,806,0.0055196406070235,4.1578,1.3209,13.0876
NUDT16,flexnonsyn,0.0382,146157,2,0.0150375939849624,335,0.00229414342847751,6.6396,1.6364,26.9404
SMC5,flexnonsyn,0.038,146157,4,0.0300751879699248,1377,0.00942995671944338,3.2572,1.2025,8.823
GALR1,flexnonsyn,0.038,146157,3,0.0225563909774436,805,0.00551279241768476,4.163,1.3225,13.104
P2RX5,flexnonsyn,0.0379,146157,4,0.0300751879699248,1375,0.0094162603407659,3.262,1.2042,8.836
OR2T6,flexnonsyn,0.0378,146157,3,0.0225563909774436,803,0.00549909603900729,4.1734,1.3258,13.1369
IQSEC1,flexnonsyn,0.0375,146157,7,0.0526315789473684,3414,0.0233797184024544,2.3207,1.0833,4.9715
NDUFAF7,flexnonsyn,0.0371,146157,3,0.0225563909774436,797,0.00545800690297485,4.205,1.3359,13.2365
STIM1,flexnonsyn,0.037,146157,4,0.0300751879699248,1365,0.00934777844737851,3.2861,1.2131,8.9014
STK11,flexnonsyn,0.037,146157,3,0.0225563909774436,796,0.00545115871363611,4.2103,1.3375,13.2533
MAST1,flexnonsyn,0.037,146157,4,0.0300751879699248,1365,0.00934777844737851,3.2861,1.2131,8.9014
PTP4A3,flexnonsyn,0.0368,146157,2,0.0150375939849624,328,0.00224620610310634,6.7816,1.6712,27.5191
LEMD1,flexnonsyn,0.0368,146157,2,0.0150375939849624,328,0.00224620610310634,6.7816,1.6712,27.5191
LRRC56,flexnonsyn,0.0367,146157,4,0.0300751879699248,1361,0.00932038569002356,3.2959,1.2167,8.9279
ACSM2B,flexnonsyn,0.0363,146157,3,0.0225563909774436,790,0.00541006957760368,4.2425,1.3477,13.3547
RBM17,flexnonsyn,0.036,146157,2,0.0150375939849624,324,0.00221881334575138,6.8655,1.6918,27.861
SMIM20,flexnonsyn,0.0358,146157,1,0.0075187969924812,39,0.000267079384210815,28.3576,3.8675,207.9273
SPTBN2,flexnonsyn,0.0357,146157,0,0,4204,0.0287897879800581,0,,
MAP3K15,flexnonsyn,0.0357,146157,6,0.0451127819548872,2659,0.0182093354517066,2.5473,1.1222,5.7821
JAGN1,flexnonsyn,0.0356,146157,2,0.0150375939849624,322,0.00220511696707391,6.9083,1.7023,28.0352
PNLDC1,flexnonsyn,0.0354,146157,4,0.0300751879699248,1345,0.00921081466060374,3.3354,1.2313,9.0352
UBE2Q2,flexnonsyn,0.0354,146157,3,0.0225563909774436,782,0.00535528406289377,4.2861,1.3616,13.4924
ZSCAN10,flexnonsyn,0.0352,146157,4,0.0300751879699248,1343,0.00919711828192626,3.3405,1.2332,9.0488
ANGPTL3,flexnonsyn,0.035,146157,3,0.0225563909774436,778,0.00532789130553882,4.3083,1.3686,13.5623
CLRN3,flexnonsyn,0.0345,146157,3,0.0225563909774436,774,0.00530049854818386,4.3306,1.3757,13.6329
NUP214,flexnonsyn,0.0344,146157,8,0.0601503759398496,4092,0.0280227907741193,2.2199,1.0854,4.5399
F10,flexnonsyn,0.0344,146157,4,0.0300751879699248,1332,0.00912178819920013,3.3683,1.2434,9.1244
KCNQ1,flexnonsyn,0.0343,146157,4,0.0300751879699248,1331,0.00911494000986139,3.3709,1.2444,9.1313
S100A4,flexnonsyn,0.0342,146157,2,0.0150375939849624,315,0.00215717964170273,7.0621,1.74,28.6623
C12ORF57,flexnonsyn,0.034,146157,3,0.0225563909774436,769,0.00526625760149017,4.359,1.3847,13.7222
IL17RA,flexnonsyn,0.0336,146157,5,0.037593984962406,1947,0.0133334246425245,2.8906,1.1816,7.0715
VPS39,flexnonsyn,0.0334,146157,4,0.0300751879699248,1320,0.00903960992713526,3.3992,1.2548,9.2082
P2RX7,flexnonsyn,0.0332,146157,4,0.0300751879699248,1318,0.00902591354845779,3.4044,1.2567,9.2223
HADH,flexnonsyn,0.0332,146157,3,0.0225563909774436,762,0.00521832027611899,4.3992,1.3974,13.8492
